year,yield,q1_temperature_mean,q1_temperature_std,q1_temperature_min,q1_temperature_max,q1_rainSum_mean,q1_rainSum_std,q1_rainSum_min,q1_rainSum_max,q1_SSdur_mean,q1_SSdur_std,q1_SSdur_min,q1_SSdur_max,q2_temperature_mean,q2_temperature_std,q2_temperature_min,q2_temperature_max,q2_rainSum_mean,q2_rainSum_std,q2_rainSum_min,q2_rainSum_max,q2_SSdur_mean,q2_SSdur_std,q2_SSdur_min,q2_SSdur_max,q3_temperature_mean,q3_temperature_std,q3_temperature_min,q3_temperature_max,q3_rainSum_mean,q3_rainSum_std,q3_rainSum_min,q3_rainSum_max,q3_SSdur_mean,q3_SSdur_std,q3_SSdur_min,q3_SSdur_max,q4_temperature_mean,q4_temperature_std,q4_temperature_min,q4_temperature_max,q4_rainSum_mean,q4_rainSum_std,q4_rainSum_min,q4_rainSum_max,q4_SSdur_mean,q4_SSdur_std,q4_SSdur_min,q4_SSdur_max
1980,,4.7795277,5.4794054,-8.097166,15.165333,3.365934,6.034792,0.0,30.400002,24507.04,14373.71,0.0,39934.023,18.972614,4.4751678,8.704916,27.486166,3.0417585,6.726995,0.0,37.7,38576.992,13124.251,0.0,47984.465,25.464382,2.896043,13.807002,29.511168,2.2923913,4.751038,0.0,23.600004,39004.484,11308.428,0.0,47400.64,9.334378,5.687872,-4.843,20.584082,1.875,4.5295033,0.0,26.900002,25975.035,12553.5,0.0,38080.152
1981,,4.815102,5.374545,-6.509667,16.92575,2.2122219,7.242599,0.0,56.2,30253.492,10790.241,78.802185,41372.99,20.595005,4.9803696,9.521583,29.802832,2.2736263,4.7386785,0.0,20.999998,38322.746,12339.784,0.0,47634.78,23.15014,3.080904,15.119499,28.415335,3.5195653,6.0963187,0.0,29.8,37163.066,10093.94,3198.83,46964.395,9.226045,6.011527,-3.4575832,22.646585,2.443478,6.4306498,0.0,32.4,26328.342,11969.373,0.0,38711.887
1982,,5.731954,5.9179525,-10.120084,16.948668,2.7922223,5.9673123,0.0,32.6,23532.643,14471.027,0.0,41256.273,18.849855,5.1312304,3.1236668,25.661165,3.4857144,6.576534,0.0,40.000004,36783.38,11983.186,1539.0891,47857.004,23.008991,2.6425447,15.117415,27.315332,2.9434783,4.4267993,0.0,20.900002,36539.19,11253.849,0.0,47292.85,11.329237,5.8532887,-2.453417,21.734085,3.3315217,10.319297,0.0,74.19999,22304.467,13576.128,0.0,38659.6
1983,17,5.808551,4.558207,-3.709667,16.871582,3.9144447,7.7081246,0.0,33.0,23516.969,15071.188,0.0,40003.92,17.800888,5.608883,2.1465833,26.598665,3.3835163,6.0410686,0.0,31.900003,35393.523,14749.897,0.0,47746.7,24.940111,4.3157387,13.029916,31.561167,2.3695655,7.4616494,0.0,64.9,39941.785,9950.833,0.0,47155.89,9.7344,6.5193577,-11.868001,21.95075,4.357609,9.681933,0.0,55.600002,24919.41,13511.49,0.0,38588.023
1984,25,5.7425766,4.945876,-5.4825835,14.815334,3.5802193,7.9860744,0.0,42.5,28107.203,12293.683,0.0,41462.14,18.467028,5.6415577,5.4007497,27.054916,3.6692307,6.790102,0.0,33.9,36651.6,13923.156,0.0,47954.64,22.41087,2.9060972,13.852834,27.286163,3.5815217,7.107973,0.0,46.8,33953.156,12594.902,0.0,47056.047,12.481842,6.0862684,-2.6929996,22.144499,1.5695653,5.001994,0.0,40.5,27931.791,8945.419,0.0,38603.746
1985,,5.7016296,6.557278,-14.361749,21.515333,3.12,8.119296,0.0,51.800003,27935.658,12565.639,0.0,40721.88,20.139143,4.3566165,5.198667,26.732002,2.6549454,5.3520145,0.0,28.4,39343.85,10124.275,3088.2717,47866.914,22.718729,2.8155465,14.311168,27.609085,4.4597826,8.996777,0.0,57.4,34973.176,12517.346,324.26263,47264.797,11.95247,7.1494536,-6.0888333,22.582,4.2239137,9.890903,0.0,47.9,23308.25,14107.886,0.0,38117.766
1986,,6.8732505,5.649196,-8.413832,18.479918,1.3877778,3.1055162,0.0,16.699999,28404.055,12042.65,0.0,41568.145,20.99338,4.8546886,7.6132507,29.402832,1.6571428,4.0206175,0.0,21.300001,40900.81,9186.644,0.0,47740.203,24.418364,3.5090113,15.673667,31.309082,3.6326084,6.337922,0.0,32.3,37256.777,11565.875,0.0,47058.055,11.184175,6.589781,-0.6575833,26.7945,3.306522,7.403055,0.0,51.3,21067.988,15090.419,0.0,38481.03
1987,18,5.2792454,4.5285015,-5.3929996,15.852833,3.9411108,8.678501,0.0,48.2,25343.803,14345.574,0.0,40220.07,19.656017,5.882824,4.43825,27.325752,2.456044,4.912687,0.0,30.2,38004.125,10508.839,0.0,47972.914,25.284988,2.984757,18.009085,30.677835,3.0652175,6.133791,0.0,36.4,37309.188,11995.113,0.0,46862.316,10.593324,4.8283844,0.49033332,18.396584,2.0315218,5.78824,0.0,32.899998,26989.578,12599.244,0.0,39132.26
1988,,5.2586713,6.0749106,-7.0721664,18.336168,2.0395606,3.8770227,0.0,16.399998,27014.041,13606.897,0.0,41276.53,19.565884,4.9135394,8.729917,29.084084,2.2681317,4.172393,0.0,20.4,40406.023,9170.025,1247.6543,48105.82,24.545496,3.3636014,17.196587,31.9695,4.025,8.639338,0.0,49.6,36764.15,12229.6045,0.0,47503.805,9.462774,4.8469324,-2.26175,21.25492,2.1130435,6.6124625,0.0,47.1,28200.203,10235.861,0.0,38511.008
1989,28,7.3120465,5.575544,-4.5763335,20.438251,3.79,6.5898123,0.0,33.7,21568.266,15435.567,0.0,40918.445,18.567165,5.6728463,5.3069997,27.065332,4.149451,8.059934,0.0,46.8,37770.996,12792.33,429.3455,47866.188,23.29767,3.0604742,12.1195,27.807,4.1510873,8.210105,0.0,47.4,32707.424,13567.799,0.0,47509.062,8.81008,7.5343237,-10.13675,21.15075,3.875,10.250634,0.0,61.69999,25969.662,12229.2295,0.0,38539.332
1990,,9.685564,4.6520114,-1.7263333,20.184084,2.5455556,5.066483,0.0,19.9,26521.395,13347.414,0.0,40252.824,19.176575,5.157279,6.9695,28.38617,3.0692306,7.440246,0.0,43.2,39406.48,10881.324,1657.6377,47865.09,24.41158,2.9334657,14.477834,29.611168,3.0010867,6.6189785,0.0,46.3,37966.84,10494.19,0.0,47474.58,12.081275,5.495398,-0.36383343,22.617416,3.794565,11.060635,0.0,81.79999,25373.06,13234.864,0.0,38460.84
1991,,7.8610506,4.9499745,-5.12425,20.53617,3.3277774,6.8390656,0.0,42.3,23612.34,13777.354,0.0,40176.723,20.116524,4.4554677,10.544501,27.529922,2.7142856,5.0361047,0.0,23.099998,36119.098,13221.308,0.0,47982.547,24.241827,3.2670774,15.182,29.775755,2.6206522,4.946095,0.0,25.000002,35900.598,12217.557,0.0,47160.336,11.269409,5.894435,-0.40133348,21.67367,1.7141304,4.9840536,0.0,36.2,27949.14,10333.852,0.0,38138.066
1992,,7.6289554,3.9705386,-1.5117501,15.984082,2.8307693,6.176887,0.0,26.5,27566.553,12037.013,0.0,40484.984,17.894844,4.8885,4.148667,25.454918,3.6703293,8.10667,0.0,44.399998,35644.28,14233.114,0.0,47735.336,23.699211,3.0804372,14.090332,29.859085,3.1239133,7.9845233,0.0,59.3,34849.234,13896.481,0.0,47056.895,10.113816,5.3348117,-0.7638335,19.2945,3.9717388,8.127397,0.0,34.199997,24080.139,13480.614,0.0,38777.375
1993,19,5.901653,4.218796,-4.6575837,16.317415,4.1899996,9.98248,0.0,60.3,24357.758,14080.034,0.0,40752.906,19.2899,5.6093698,5.015333,29.036165,2.0604396,4.9364605,0.0,25.300001,40234.78,10348.28,0.0,47857.89,25.549955,3.13561,14.08825,30.582,2.35,4.1873565,0.0,21.899998,38345.754,10038.416,1521.0988,47159.273,10.100931,6.0701485,-1.2388335,22.304918,2.833696,8.113729,0.0,48.100002,25604.59,12343.367,0.0,38985.344
1994,,6.2468376,5.9230413,-11.365916,18.846582,4.24,9.291265,0.0,57.0,26458.139,13633.386,0.0,41377.832,19.311556,4.577869,8.907,27.31742,3.2296705,8.250353,0.0,64.7,39066.78,10179.898,0.0,47602.906,22.86033,2.498234,17.642418,27.304916,3.3967392,6.3933764,0.0,32.100002,35934.24,11573.423,0.0,47267.78,11.386122,4.5944977,1.1465834,20.423668,2.068478,5.0883174,0.0,36.6,24692.396,12620.51,0.0,38922.28
1995,37,6.7671385,5.3890553,-4.103417,16.246584,3.4166663,9.249478,0.0,68.79999,26889.742,14055.923,0.0,40867.33,19.469616,3.80106,9.884084,26.33825,3.942857,6.9602704,0.0,30.6,34423.773,13425.623,0.0,47985.727,23.979033,3.456151,12.121582,30.534088,3.2206523,7.4049664,0.0,56.100002,36881.336,12102.078,0.0,47253.32,9.211235,6.8057837,-2.0492496,22.329918,3.327174,9.147149,0.0,58.999996,26850.252,11990.523,0.0,38577.133
1996,,5.002055,6.109193,-9.872165,16.232002,3.5384614,7.2481847,0.0,27.100006,25023.352,13409.814,0.0,40230.65,19.3111,5.7074122,5.2361665,28.66117,2.6923077,5.9159904,0.0,43.899998,38866.836,12472.882,0.0,47975.875,22.945837,2.6253204,15.3236685,29.031998,5.2543483,9.024978,0.0,66.20001,35154.727,11939.184,0.0,47494.69,9.693979,5.8028727,-2.8596668,20.627834,3.125,9.556846,0.0,80.59999,24772.312,12893.463,0.0,38172.633
1997,27,8.115843,5.922477,-5.7929997,19.265335,3.2855556,6.9916253,0.0,32.600002,27027.047,12849.013,0.0,41378.227,17.130741,4.9797387,6.2757497,27.571585,2.9307694,6.347575,0.0,35.2,35867.957,13862.472,0.0,47503.22,23.926472,2.8912709,15.05075,29.032007,2.345652,6.2947984,0.0,39.199997,37931.72,11054.129,0.0,47565.11,9.5030365,6.121754,-1.9659168,22.277834,2.705435,6.3159204,0.0,31.899998,24596.564,12982.66,0.0,38894.1
1998,,7.3050103,4.7393255,-2.53675,19.348665,5.0311112,9.992049,0.0,42.399998,23030.19,15529.602,0.0,41009.35,19.698805,5.1083355,9.863251,28.684082,4.105495,6.423678,0.0,28.5,37053.234,12352.464,0.0,48094.344,25.130915,2.33345,17.748667,29.425753,1.9010872,6.4712296,0.0,54.600002,40184.207,8563.403,185.38226,47374.97,12.106933,5.492863,-0.37425005,24.361166,1.8326088,5.078875,0.0,31.000002,26013.932,12157.948,0.0,38824.367
1999,28,7.121537,4.7251763,-4.7971663,17.0445,2.9122224,7.287003,0.0,43.200005,28081.258,11757.017,0.0,41059.188,19.038137,4.2514286,7.8340836,27.963255,2.2714283,5.3795557,0.0,27.300001,35480.836,14699.76,0.0,47978.344,24.28361,3.8590596,14.7820015,31.254923,3.741304,8.574164,0.0,64.2,37933.77,13439.574,0.0,47158.953,11.064291,5.12179,-1.8825833,20.509085,2.0326087,4.9933167,0.0,23.7,27251.475,11873.762,0.0,39120.18
2000,,7.113502,6.574123,-8.3805,18.769499,2.4571428,5.379718,0.0,30.0,29282.586,11974.14,0.0,41223.93,19.747845,5.315365,7.3799167,27.97367,2.801099,4.183924,0.0,16.6,38381.293,13915.221,0.0,48097.11,22.953356,3.124931,14.7403345,29.192415,3.0652175,5.208688,0.0,27.800001,34095.35,13411.431,0.0,47371.535,8.859424,7.2869616,-3.2888334,21.127834,0.8369565,2.4689596,0.0,14.599998,28372.73,11226.695,0.0,38772.445
2001,,6.385171,4.2412453,-2.4325836,16.567417,2.9777777,6.6316366,0.0,28.600004,27352.639,13507.014,0.0,40984.73,19.750408,4.4900103,6.6299167,25.869501,2.0296702,4.059543,0.0,17.2,39594.336,9914.158,1775.257,48013.37,23.074394,3.1920497,13.275753,28.663252,2.748913,5.7297854,0.0,35.600002,37534.58,10793.664,0.0,47157.375,12.351135,4.8869333,0.557,20.861168,1.3717391,4.5622997,0.0,24.1,28896.771,10810.2295,0.0,38799.508
2002,25,7.378111,5.143438,-3.0596664,18.542416,2.8044443,5.8246074,0.0,26.100002,26441.42,13591.481,0.0,40919.19,20.278543,5.053349,7.1236663,27.377838,1.6087914,4.052534,0.0,24.500002,40052.637,10288.751,0.0,48103.61,24.675299,2.9600933,18.2195,29.294504,3.152174,5.928984,0.0,27.8,35515.285,14399.091,0.0,47088.086,9.781117,6.3674765,-1.4471673,24.061167,4.2826085,9.571738,0.0,46.600002,22775.686,13481.001,0.0,38467.695
2003,,5.74075,5.525061,-7.934666,18.336166,4.0255556,8.487433,0.0,54.499996,24216.625,13825.584,0.0,40670.496,18.052353,4.587639,4.9340835,25.57575,5.0098906,8.77,0.0,44.0,31754.535,17319.334,0.0,48070.945,23.053263,2.5480003,13.325752,27.36325,4.276087,9.960023,0.0,75.0,36974.42,9921.61,0.0,47367.348,10.554556,5.9339194,-0.49925032,20.592419,2.1630437,4.956685,0.0,28.499998,26221.902,11467.987,0.0,38913.605
2004,38,5.7828927,5.7195463,-4.7471666,18.875751,2.3153846,4.868651,0.0,20.3,26806.277,13232.33,0.0,40424.01,20.106728,5.1873546,6.8320003,26.982002,2.6857142,5.3485317,0.0,27.199997,36884.35,12266.319,0.0,47840.586,23.218073,2.5314875,15.965336,27.965332,3.2000003,6.260025,0.0,27.300001,35940.62,12519.071,0.0,47256.63,11.327629,6.3244305,-5.4221663,21.365332,1.8717393,4.3012476,0.0,20.0,24110.744,12047.051,0.0,38091.84
2005,,6.741884,5.3455877,-5.1054997,16.498665,2.83,7.225088,0.0,43.3,26671.533,13354.677,0.0,40342.17,18.822636,4.720993,7.9424176,27.242416,2.5791209,4.947312,0.0,32.2,36339.414,13562.635,0.0,47982.887,25.695925,2.1826658,18.634089,32.157,2.1489131,5.7540336,0.0,37.3,38023.676,10942.281,125.52796,47057.992,10.711642,6.8830423,-1.2117501,23.154917,3.2836955,8.992125,0.0,55.999996,27321.639,11994.983,0.0,38533.53
2006,,7.848251,4.3309503,-0.4867501,19.392418,1.8211111,3.6723838,0.0,16.099998,29177.375,11330.108,0.0,40497.547,19.984337,4.0498495,11.888249,27.259085,2.945055,6.7109904,0.0,49.600002,39229.332,11104.283,1155.1133,48103.65,24.050024,3.4542038,15.561168,30.273664,3.6880434,7.387052,0.0,30.700003,38896.04,9880.935,0.0,47578.53,10.862186,4.9530783,-1.5513334,22.038252,3.2239132,7.999936,0.0,47.0,26547.324,12282.809,0.0,38815.625
2007,,7.6944304,6.250469,-2.1221669,21.967415,2.43,6.73419,0.0,36.399998,29961.92,12227.313,0.0,40543.883,19.705444,5.556711,4.2195,27.094503,2.7142856,6.932781,0.0,50.1,39498.797,11848.452,0.0,48182.45,26.148693,3.10332,18.117414,33.44867,1.0630435,2.5363173,0.0,17.1,41283.19,7781.7544,1201.1536,47390.33,12.730211,6.433264,1.37575,26.617416,2.7782607,7.8105993,0.0,49.4,27223.277,11294.731,0.0,39019.617
2008,,7.4469733,4.978229,-4.880501,17.773668,2.2307692,4.6212482,0.0,21.300001,27368.117,12798.816,0.0,40518.117,20.206451,5.8212705,8.4903345,30.70283,2.28022,5.5623384,0.0,31.800003,39829.22,12214.711,0.0,48247.258,24.279398,3.0334175,15.925752,29.944496,3.0010874,7.305688,0.0,54.8,37254.3,13676.022,0.0,47784.36,10.339767,5.8013096,-1.822167,21.077833,2.26413,6.693027,0.0,53.2,25204.926,13299.742,0.0,38851.594
2009,35,6.3073244,5.6546755,-5.3867493,18.673668,3.017778,6.761284,0.0,33.100002,26866.027,13797.27,0.0,41187.766,19.972456,4.951751,6.804917,28.292418,2.954945,6.0952673,0.0,40.0,37162.402,12718.829,416.8341,47906.508,24.016085,2.5177777,16.000751,29.267418,2.275,3.896226,0.0,19.6,37339.434,12040.685,0.0,47493.633,10.274572,5.6608763,-0.04925013,21.777834,4.2804346,10.84163,0.0,84.7,21385.314,13599.575,0.0,38978.273
2010,31.9,4.60288,5.361025,-5.5179996,14.627834,3.0222223,7.2859225,0.0,44.399994,27821.098,13064.598,0.0,41739.547,21.58816,4.863867,12.452834,30.007002,1.9890108,5.0279984,0.0,36.4,40754.484,9449.526,1722.9497,47984.41,25.860264,2.4208574,17.575748,31.088251,4.5695653,13.999379,0.0,103.40001,38974.574,10379.487,0.0,47680.29,9.146085,7.2614365,-4.6263337,23.269499,1.4880434,3.7626808,0.0,23.1,28351.355,11027.959,0.0,38987.58
2011,,6.6782737,5.463799,-3.08675,19.498669,2.3788888,5.2319565,0.0,26.3,26257.953,13515.196,0.0,40547.12,21.131794,5.2019696,7.3111663,28.627832,2.1912088,4.6101494,0.0,23.900002,40467.918,9993.731,0.0,48104.13,25.3856,3.4556553,13.982002,31.19867,2.8,6.338527,0.0,46.3,37992.19,11570.333,0.0,47866.582,11.491445,4.59393,2.5549166,20.348667,2.6282609,7.454217,0.0,37.3,27145.25,11830.614,0.0,39107.234
2012,,9.670164,5.634996,-2.143,20.0945,2.2934065,5.517705,0.0,29.500002,28569.148,11893.782,0.0,41325.64,20.490517,4.610444,8.554917,30.62367,1.9846153,4.1709557,0.0,22.3,39494.996,10965.473,0.0,48221.504,24.6945,3.3095045,16.486166,31.92575,2.7369566,4.5029836,0.0,26.6,39256.953,9079.605,467.68225,47693.9,11.00537,4.80551,2.3486664,22.904917,1.6782608,4.3512993,0.0,32.5,25322.77,12092.375,0.0,38399.65
2013,36,5.9662137,4.0977063,-3.22425,16.552835,3.0911117,7.176611,0.0,47.9,26160.889,14274.514,0.0,41501.06,19.05128,4.7392516,6.0820003,26.657,3.9274728,7.676242,0.0,38.4,36059.355,12917.422,84.92409,48102.188,23.221655,2.6738656,16.717417,27.284082,3.3934784,7.173422,0.0,52.300003,36162.83,11939.424,0.0,46968.58,10.666285,6.29647,-0.6430003,23.002836,2.554348,7.8087645,0.0,51.600002,24284.324,12790.62,0.0,38794.74
2014,36.5,4.4026947,5.0070534,-8.240917,15.263249,2.9855556,7.062172,0.0,50.899994,25950.553,13430.909,0.0,41139.383,20.221424,5.077444,5.56325,27.354918,2.3263738,6.6186247,0.0,34.300003,39646.84,11883.415,0.0,48341.37,23.477768,2.8731115,14.767417,28.31742,2.597826,6.244136,0.0,50.300003,35251.49,14319.296,0.0,47624.01,10.490854,5.7764874,-0.76591665,22.171583,2.3336957,6.5197635,0.0,42.5,25816.672,13014.315,0.0,38595.426
2015,,4.969431,5.816096,-10.78675,16.563251,2.2366664,4.5315733,0.0,24.4,26061.63,12906.034,0.0,41643.508,21.072338,5.274104,10.002834,30.046585,1.964835,4.1071854,0.0,18.7,38468.5,13283.865,0.0,48103.47,24.950119,2.8789423,16.9945,29.769503,2.0358698,3.4577699,0.0,15.7,37138.137,12723.097,0.0,47354.387,13.289632,4.307039,3.2215834,20.196583,5.4130435,11.130556,0.0,51.699997,21472.475,14863.664,0.0,38202.05
2016,,7.2549863,6.3140297,-4.2013335,19.561167,2.7087913,5.9083867,0.0,24.599998,27772.81,12229.927,0.0,41624.312,20.035023,5.672765,5.907,30.06325,2.6153848,5.2466693,0.0,25.999998,38752.6,12890.724,192.25362,48338.61,26.131342,2.2702196,21.244501,30.519499,2.8347824,4.9807863,0.0,32.800003,40162.93,8534.794,0.0,47258.727,11.9658985,5.8881707,-2.115917,22.323668,2.7565217,13.613739,0.0,124.99999,27167.203,11499.657,0.0,39035.32
2017,,9.175884,5.9882755,-10.633166,18.639753,2.2355556,4.8566723,0.0,24.000006,27295.447,12381.244,0.0,40075.812,20.103672,4.044683,9.78975,25.941833,4.671428,9.50987,0.0,44.2,35877.7,13645.476,0.0,48336.8,23.812168,2.982529,16.11892,28.806417,2.6782608,6.173727,0.0,39.799995,38139.58,10246.025,0.0,47442.97,10.614749,6.52626,-3.2248333,24.458506,1.8282608,4.4242916,0.0,27.599998,25320.588,12404.514,0.0,39241.812
2018,,6.3655133,6.5791407,-6.9519176,18.754333,2.8566663,5.553358,0.0,28.5,23213.902,14713.861,0.0,41260.4,20.175783,5.830686,4.4335,29.235582,2.8835168,5.591944,0.0,28.500002,36804.82,13025.678,0.0,47973.418,24.742285,1.8909551,19.493917,29.400167,6.833695,20.4316,0.0,180.59998,36945.152,11115.867,0.0,47278.22,10.324896,6.582576,-1.1852499,24.298088,5.6315217,12.315985,0.0,79.4,23359.207,13750.899,0.0,38301.38
2019,27.5,7.1523657,4.788094,-5.133167,18.254335,3.457778,6.144715,0.0,28.699999,23209.205,13881.367,0.0,41050.367,20.839222,4.8864465,4.4418335,28.260582,3.4164839,6.62172,0.0,31.2,36763.094,13982.585,0.0,48341.33,25.337986,2.1571398,18.225168,29.045996,2.5793478,6.912508,0.0,48.4,38812.812,9600.264,3157.4004,47266.555,11.225824,6.4013405,-1.5852498,27.400167,3.3521738,6.7812524,0.0,30.6,24343.777,12488.383,0.0,38735.883
2020,,9.261042,5.591628,-2.2956667,22.868917,4.194505,9.162549,0.0,64.6,22403.096,13453.333,0.0,40360.723,18.45635,4.9460063,9.364751,25.987669,4.3010993,9.97865,0.0,55.5,36060.043,12877.225,0.0,48070.473,24.0349,3.6606898,13.331417,28.800169,4.061957,9.129927,0.0,73.899994,37208.04,10977.636,0.0,47263.21,11.468577,6.0031443,-3.064417,21.412668,3.9695647,9.471435,0.0,57.4,26779.451,11212.796,0.0,39123.195
2021,39.6,6.8342876,4.9284844,-1.751917,19.725168,3.8200002,6.4545465,0.0,25.200003,22917.42,13857.023,0.0,41596.703,19.61514,5.1769624,3.4480832,27.623083,2.4153848,5.259846,0.0,32.1,39022.97,9293.24,0.0,48131.188,24.27193,2.6365383,15.600167,28.250168,4.033695,8.586718,0.0,57.9,38068.176,10838.349,0.0,47471.5,12.679831,5.5776906,1.5376664,21.91892,1.3021739,3.1699822,0.0,14.999999,28081.65,9718.1,0.0,38521.03
